anime_id,titulo,fecha_inicio,episodios,duracion,calificacion,popularidad,favoritos,formato_id,estado_id
136150,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,2022-10-08,12.0,24.0,51.0,7450,92,6,2
155634,Kumo wo Kou,2022-10-07,1.0,3.0,62.0,697,10,2,2
155222,Wanmei Shijie 3,2022-10-07,52.0,,74.0,981,81,3,2
152292,Boku ni Sefure ga Dekita Riyuu,2022-10-07,6.0,16.0,69.0,3293,185,4,2
151803,TIGER & BUNNY 2 Part 2,2022-10-07,12.0,24.0,74.0,4314,65,3,2
151379,Akiba Meido Sensou,2022-10-07,12.0,24.0,74.0,71723,1784,6,2
142541,Megaton-kyuu Musashi Season 2,2022-10-07,15.0,25.0,64.0,1871,42,6,2
141870,Lian Qi Lianle 3000 Nian,2022-10-07,16.0,19.0,62.0,1931,29,3,2
139311,Kimi wo Aishita Hitori no Boku e,2022-10-07,1.0,98.0,73.0,54318,949,1,2
139310,Boku ga Aishita Subete no Kimi e,2022-10-07,1.0,102.0,74.0,57615,946,1,2
135515,Reiwa no Di Gi Charat,2022-10-07,16.0,4.0,57.0,2438,15,7,2
168559,Sylvanian Families: Freya no Happy Diary,2022-10-06,12.0,11.0,,130,1,7,2
144533,Mushikaburi-hime,2022-10-06,12.0,24.0,67.0,29672,526,6,2
142985,Muv-Luv Alternative 2nd Season,2022-10-06,12.0,23.0,63.0,6505,90,6,2
141861,Changye Kaituozhe,2022-10-06,16.0,15.0,57.0,444,16,3,2
140439,Mob Psycho 100 III,2022-10-06,12.0,24.0,87.0,262086,11967,6,2
131516,Do It Yourself!!,2022-10-06,12.0,24.0,74.0,48732,958,6,2
158570,Obake Zukan!,2022-10-05,13.0,3.0,,132,0,7,2
155775,Afuregu!: Aufregendes leben,2022-10-05,1.0,2.0,61.0,600,4,2,2
155391,KONKON Beats,2022-10-05,1.0,3.0,63.0,621,5,2,2
155196,Xiaolan He Ta De Pengyou,2022-10-05,13.0,3.0,,45,0,3,2
154545,Human Bug Daigaku,2022-10-05,12.0,24.0,61.0,3842,42,6,2
146233,Futoku no Guild,2022-10-05,12.0,24.0,63.0,40622,777,6,2
131182,Yama no Susume: Next Summit,2022-10-05,12.0,24.0,77.0,10554,228,6,2
130298,Kage no Jitsuryokusha ni Naritakute!,2022-10-05,20.0,24.0,81.0,310429,16558,6,2
145604,Shinobi no Ittoki,2022-10-04,12.0,24.0,58.0,60508,730,6,2
140005,Meitantei Conan: Hannin no Hanzawa-san,2022-10-04,12.0,10.0,69.0,5734,71,7,2
137704,Xing Yu Siwan Nian,2022-10-04,16.0,17.0,69.0,926,43,3,2
125910,VAZZROCK THE ANIMATION,2022-10-04,13.0,24.0,44.0,2279,21,6,2
155348,ROAD OF NARUTO,2022-10-03,1.0,10.0,82.0,20708,374,5,2
154828,Fengzi Wuyu: Xian Luo Pian,2022-10-03,20.0,16.0,,150,5,3,2
154672,Mamekichi Mameko NEET no Nichijou,2022-10-03,48.0,2.0,,414,4,7,2
142343,Golden Kamuy 4th Season,2022-10-03,13.0,24.0,81.0,36346,633,6,2
139369,Shinmai Renkinjutsushi no Tenpo Keiei,2022-10-03,12.0,24.0,65.0,28271,341,6,2
137642,Juedai Shuang Jiao,2022-10-03,18.0,,56.0,375,10,3,2
204618,Koikeya SDGs Gekijou Suss to Tina Season 3,2022-10-02,13.0,3.0,,21,1,7,2
182150,Chiisana Uta,2022-10-02,1.0,2.0,,35,0,2,2
162271,Shukufuku,2022-10-02,1.0,3.0,76.0,1946,40,2,2
155526,Punirunes,2022-10-02,25.0,13.0,49.0,408,4,7,2
155345,Kao ni Denai Kashiwada-san to Kao ni Deru Oota-kun CM,2022-10-02,1.0,1.0,58.0,769,14,5,2
155276,WONDER LiGHT,2022-10-02,1.0,4.0,63.0,457,6,2,2
155011,Berserk: Ougon Jidai-hen - MEMORIAL EDITION,2022-10-02,13.0,26.0,77.0,18866,459,6,2
146475,C Danchi,2022-10-02,4.0,25.0,50.0,12324,106,6,2
143086,Poputepipikku 2,2022-10-02,12.0,24.0,74.0,17832,246,6,2
139274,Kidou Senshi Gundam: Suisei no Majo,2022-10-02,12.0,24.0,78.0,73063,2480,6,2
128890,IDOLiSH7: Third BEAT! Part 2,2022-10-02,17.0,24.0,83.0,5392,268,6,2
210071,Leichte Chousaroku,2022-10-01,1.0,5.0,,96,2,3,2
158669,Psycho,2022-10-01,1.0,5.0,61.0,360,4,2,2
150695,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",2022-10-01,13.0,24.0,68.0,77498,1773,6,2
145815,Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta.,2022-10-01,12.0,24.0,57.0,55845,914,6,2
142838,SPY×FAMILY Part 2,2022-10-01,13.0,24.0,81.0,326759,7127,6,2
142701,Koukyuu no Karasu,2022-10-01,13.0,24.0,73.0,44889,922,6,2
139630,Boku no Hero Academia 6,2022-10-01,25.0,24.0,82.0,267334,6652,6,2
124395,Uzaki-chan wa Asobitai! ω,2022-10-01,13.0,24.0,71.0,68943,1129,6,2
159680,Katsuren Omorosoushi,2022-09-30,2.0,8.0,44.0,179,0,3,2
155496,Shinmai Renkinjutsushi no Tenpo Keiei Mini Anime,2022-09-30,13.0,1.0,53.0,673,5,3,2
155179,Journey,2022-09-30,1.0,3.0,70.0,952,31,2,2
151631,Delivery Chinko wo Tanomitai Onee-san,2022-09-30,1.0,27.0,63.0,2191,71,4,2
151414,Korashime 2: Kyouikuteki Depaga Shidou,2022-09-30,4.0,24.0,60.0,1238,40,4,2
151411,Renseijutsushi Colette no H na Sakusei Monogatari,2022-09-30,4.0,17.0,55.0,1710,61,4,2
148970,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,2022-09-30,12.0,25.0,81.0,5960,118,3,2
141852,Xian Wang De Richang Shenghuo 3,2022-09-30,12.0,18.0,73.0,45892,832,3,2
137341,Uchi no Shishou wa Shippo ga Nai,2022-09-30,13.0,24.0,64.0,11081,87,6,2
129244,Wangu Jian Shen,2022-09-30,26.0,,57.0,555,19,3,2
212435,Bongchon Gaksi,2022-09-29,3.0,5.0,,147,2,3,2
155171,Gunjou Sanka (2022),2022-09-29,1.0,5.0,71.0,1232,32,2,2
156571,Dongitsune Season 2,2022-09-28,10.0,1.0,54.0,504,5,5,2
153322,Futsal Boys!!!!! Short Anime,2022-09-28,5.0,5.0,48.0,541,4,5,2
139587,Tensei Shitara Ken Deshita,2022-09-28,12.0,24.0,74.0,113112,3039,3,2
170659,Chickip Dancers 2nd Season,2022-09-27,26.0,5.0,,68,0,7,2
137679,Mo You Ji,2022-09-27,12.0,,,140,4,3,2
155206,Nee yo na,2022-09-26,1.0,3.0,,180,1,2,2
146921,Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,2022-09-25,1.0,40.0,71.0,20380,337,4,2
208067,Muhou no Ai,2022-09-24,1.0,23.0,,63,0,1,2
155092,Douluo Dalu: Nu Shi Ao Zhan,2022-09-24,4.0,21.0,76.0,1177,37,3,2
155003,Yoru to Itoshii,2022-09-24,1.0,5.0,,127,0,2,2
154961,The Circle Of Butterflies,2022-09-24,1.0,4.0,61.0,440,3,2,2
139820,Akuyaku Reijou nano de Last Boss wo Kattemimashita,2022-09-24,12.0,24.0,71.0,71233,1460,3,2
154678,Watashi dake no Okosama Lunch,2022-09-23,1.0,7.0,63.0,823,6,5,2
144687,Delicious Party♡Precure: Yumemiru♡Okosama Lunch!,2022-09-23,1.0,64.0,68.0,1801,21,1,2
189708,Charisma tte Ii na,2022-09-21,1.0,3.0,,99,1,2,2
155199,Miaomiao Ruci Yaorao,2022-09-19,19.0,3.0,,47,1,3,2
154834,Rebellion,2022-09-19,1.0,3.0,69.0,669,17,2,2
155841,Hidden Region,2022-09-18,1.0,2.0,62.0,428,6,2,2
154955,Akuyaku Reijou nano de Last Boss wo Kattemimashita Mini,2022-09-17,27.0,1.0,53.0,1072,15,3,2
141897,Jiaonang Jihua,2022-09-16,12.0,,,358,6,3,2
139643,Ame wo Tsugeru Hyouryuu Danchi,2022-09-16,1.0,120.0,73.0,35816,595,3,2
154953,Mikage Nikki,2022-09-15,1.0,3.0,52.0,235,1,2,2
154895,Natsugare,2022-09-15,1.0,4.0,61.0,587,3,2,2
166218,Tunshi Xingkong 3,2022-09-14,33.0,21.0,79.0,1511,71,3,2
158562,TIME,2022-09-14,1.0,4.0,50.0,155,2,2,2
137819,Yojouhan Time Machine Blues,2022-09-14,6.0,18.0,81.0,25606,481,3,2
120377,Cyberpunk: Edgerunners,2022-09-13,10.0,24.0,85.0,381143,29588,3,2
158542,Dokusou Shuusa,2022-09-12,1.0,5.0,59.0,320,1,2,2
154591,Let You Down,2022-09-12,1.0,5.0,80.0,11978,367,2,2
157800,Tsukasa's♪Kitchen,2022-09-11,1.0,2.0,62.0,848,5,2,2
154552,Onomatopoeia Rap ~Natsu Asobi-hen~,2022-09-11,1.0,2.0,61.0,407,6,2,2
154468,Duxing Yueqiu,2022-09-10,12.0,3.0,,136,0,3,2
153567,Harem Camp!,2022-09-09,8.0,7.0,63.0,5402,212,3,2
142769,"Natsu e no Tunnel, Sayonara no Deguchi",2022-09-09,1.0,83.0,80.0,108949,3480,1,2
158568,Shijuuku Nichi,2022-09-05,1.0,4.0,,125,1,2,2
154341,MEE,2022-09-04,1.0,2.0,,140,0,1,2
153412,Duel Masters WIN,2022-09-04,29.0,24.0,49.0,519,6,6,2
156480,UFO wo Yobu Dance,2022-09-03,1.0,4.0,,117,0,2,2
154150,Douluo Dalu: Nu Shi Mo Zhan,2022-09-03,3.0,22.0,77.0,1204,43,3,2
151072,Iinchou wa Saimin Appli wo Shinjiteru.,2022-09-02,1.0,16.0,67.0,2515,109,4,2
132055,Uta no☆Prince-sama♪ Maji LOVE ST☆RISH Tours,2022-09-02,1.0,66.0,66.0,1777,22,1,2
188827,Mini Teukgongdae V Rangers,2022-09-01,26.0,11.0,,29,0,7,2
146722,JoJo no Kimyou na Bouken: Stone Ocean Part 2,2022-09-01,26.0,24.0,82.0,123408,4203,3,2
122516,Tianmei de Yaohen,2022-09-01,12.0,11.0,60.0,4087,87,3,2
169770,Xinghe Zhizun 3,2022-08-31,72.0,,,83,1,3,2
186586,"NEVER LOSE, MY RULE",2022-08-30,1.0,2.0,56.0,263,1,2,2
137677,Libashanhe Xi Zitang,2022-08-29,20.0,9.0,50.0,217,7,3,2
154688,Ryuuutto Kite Kyuuu!!!,2022-08-28,1.0,2.0,59.0,967,8,2,2
142173,ETERNITY MEMORIES,2022-08-28,1.0,50.0,67.0,1701,18,5,2
182545,Aware! Meisaku-kun: Ryuuguuchuu-hen,2022-08-26,14.0,5.0,,54,1,7,2
150157,Kitsune Musume no Ecchi na Oyado,2022-08-26,2.0,17.0,58.0,1563,45,4,2
147929,Kisaku Reiwa Ban,2022-08-26,1.0,30.0,51.0,650,9,4,2
125440,Rilakkuma to Yuuenchi,2022-08-25,8.0,16.0,67.0,2037,27,3,2
193414,MyGO!!!!! Member no Nichijou,2022-08-24,57.0,1.0,63.0,589,6,3,2
155842,Higasa,2022-08-24,1.0,5.0,53.0,208,1,2,2
155631,Pocket no Naka,2022-08-24,1.0,6.0,53.0,201,0,2,2
154020,MILGRAM Second Season,2022-08-24,10.0,3.0,83.0,2245,111,2,2
154001,Kaze no Yukue,2022-08-24,1.0,5.0,77.0,2478,64,2,2
148379,BANZAI! digital trippers,2022-08-24,1.0,8.0,71.0,1331,16,2,2
155625,Hyouhakusha,2022-08-23,1.0,4.0,51.0,352,7,2,2
126439,Shan Hai Juelun,2022-08-23,17.0,18.0,,200,7,3,2
177458,Cap Kakumei Bottleman DX: Side Story,2022-08-21,8.0,5.0,,60,0,3,2
156865,Back to You,2022-08-21,1.0,5.0,55.0,241,1,3,2
153931,Flashback Insanity,2022-08-21,1.0,4.0,,109,1,2,2
146321,D4DJ Double Mix,2022-08-19,1.0,24.0,71.0,5197,73,5,2
138611,Xi Xing Ji: Qiong Qi Didong,2022-08-19,1.0,,,176,1,1,2
138065,Xin Shen Bang: Yang Jian,2022-08-19,1.0,,67.0,996,24,1,2
125261,Tsurune: Hajimari no Issha,2022-08-19,1.0,102.0,74.0,8719,63,1,2
122511,Long Zu,2022-08-19,17.0,18.0,73.0,28642,675,3,2
157648,"Iro wo Shiru Tabi, Sekai ga Hiroku Naru.",2022-08-18,2.0,2.0,49.0,402,5,3,2
153906,Tekken: Bloodline,2022-08-18,6.0,25.0,63.0,11316,153,3,2
159052,Monster Disco,2022-08-17,1.0,3.0,51.0,225,0,2,2
158566,Tsuki ga Michiru,2022-08-17,1.0,3.0,56.0,179,2,2,2
153986,Tot Musica,2022-08-17,1.0,3.0,80.0,4418,132,2,2
153777,Wan Jie Duzun 2,2022-08-16,224.0,,64.0,752,39,3,2
153775,Saikyoutic Polka,2022-08-16,1.0,4.0,65.0,776,10,2,2
153418,Wangu Shenhua,2022-08-15,280.0,8.0,57.0,520,28,3,2
159455,Koneko no Haitatsuin Uunyan,2022-08-13,1.0,7.0,54.0,282,7,3,2
153507,Shanhai Jing: Zaijian Gaoshou,2022-08-13,1.0,99.0,,95,2,1,2
153424,Douluo Dalu: Di Ying Laixi,2022-08-13,3.0,22.0,77.0,1224,43,3,2
151280,Sancun Renjian,2022-08-11,16.0,15.0,,216,10,3,2
153982,Sekai no Tsuzuki,2022-08-10,1.0,5.0,75.0,2235,48,2,2
151691,Fei Ren Zai 2,2022-08-10,12.0,6.0,52.0,247,1,3,2
155005,Unleash!!!!!,2022-08-09,1.0,3.0,61.0,355,4,2,2
156061,Nanashi Kaidan,2022-08-08,10.0,3.0,40.0,641,0,3,2
154418,Find Your One Way,2022-08-08,1.0,2.0,71.0,811,25,2,2
155207,Nee yo na,2022-08-06,1.0,2.0,,101,0,2,2
153973,Utakata Lullaby,2022-08-06,1.0,3.0,76.0,2569,61,2,2
141902,ONE PIECE FILM: RED,2022-08-06,1.0,115.0,78.0,77722,2108,1,2
155773,Dorothy,2022-08-05,1.0,2.0,,139,3,2,2
153348,hololive Summer 2022,2022-08-05,4.0,4.0,59.0,994,20,3,2
146632,Gundam: G no Reconguista V - Shisen wo Koete,2022-08-05,1.0,95.0,69.0,1430,21,1,2
136459,Boku wa Chiisana Succubus no Shimobe,2022-08-05,2.0,15.0,68.0,2951,128,4,2
153287,Ima ni Mitero yo!,2022-08-04,1.0,3.0,50.0,161,0,2,2
148042,Yoru wa Neko to Issho,2022-08-04,30.0,3.0,71.0,6400,110,7,2
141351,Kakegurui Twin,2022-08-04,6.0,27.0,71.0,50159,520,3,2
174280,Mini Mini Pocket no Ookina Niwa de,2022-08-03,1.0,6.0,,93,4,1,2
150575,Sekai no Owari ni Shiba Inu to,2022-08-02,72.0,2.0,59.0,3383,25,3,2
122509,Zhu Xian,2022-08-02,26.0,20.0,71.0,1999,98,3,2
187517,Ganbare! Choushuu-kun,2022-08-01,60.0,1.0,,35,0,7,2
169358,Minami no Shima no Hamehameha Daiou,2022-08-01,1.0,2.0,,42,0,2,2
149073,Boku no Hero Academia 5 (ONA),2022-08-01,2.0,23.0,68.0,20909,229,3,2
131912,Fuuto Tantei,2022-08-01,12.0,25.0,71.0,22349,420,3,2
153200,Fanren Xiu Xian Zhuan: Chu Ru Xing Hai,2022-07-31,12.0,19.0,72.0,641,29,3,2
153146,Uta no☆Prince-sama♪ Maji LOVE ST☆RISH Tours: Tabi no Hajimari,2022-07-31,1.0,48.0,63.0,1166,14,5,2
151659,Saint Seiya: Knights of the Zodiac Battle Sanctuary,2022-07-31,12.0,23.0,57.0,1508,19,3,2
137728,Dou Po Cangqiong: Nian Fan,2022-07-31,52.0,24.0,82.0,2899,186,3,2
132530,Hanhua Riji 3,2022-07-31,12.0,15.0,73.0,1277,26,3,2
122531,Hun Hou Richang,2022-07-31,24.0,,,76,0,3,2
152962,I’m Your Treasure Box＊Anata wa Marine Senchou Otakara Bako kara Mitsuketa.,2022-07-30,1.0,4.0,78.0,4265,113,2,2
152488,Mini Shijie: Juexing,2022-07-30,1.0,96.0,,49,0,1,2
151635,Fatchi Baike 6,2022-07-30,12.0,6.0,,33,0,3,2
141879,Shicao Lao Long Bei Guanyi E Long Zhi Ming,2022-07-30,12.0,13.0,65.0,10968,146,3,2
148148,SUMMER: Inaka No Seikatsu,2022-07-29,,20.0,60.0,1752,74,4,4
148147,Haji+,2022-07-29,2.0,25.0,55.0,1088,31,4,2
148112,SLEEPLESS: A Midsummer Night's Dream - The Animation,2022-07-29,2.0,20.0,51.0,2150,53,4,2
144506,Doukyuusei Remake The Animation,2022-07-29,2.0,30.0,62.0,1452,48,4,2
126394,Hei Men,2022-07-29,12.0,20.0,49.0,400,5,3,2
205752,Overd,2022-07-28,1.0,3.0,,108,3,2,2
153278,Knock on the new world,2022-07-28,1.0,4.0,,141,1,2,2
146501,BanG Dream! Morfonication,2022-07-28,2.0,24.0,73.0,4441,84,5,2
153840,Midori no Makibao: Owaranai Chоusen!!,2022-07-27,1.0,5.0,,113,2,5,2
151636,Zetsubou-san,2022-07-27,1.0,3.0,,117,1,2,2
143082,Sasaki to Miyano: Koi ni Kizuku Mae no Chottoshita Hanashi.,2022-07-27,1.0,23.0,77.0,14768,229,4,2
141881,Kao Ni La! Zhanshen Xitong,2022-07-27,16.0,20.0,70.0,7902,175,3,2
141873,Xing Yuan Zhi Zhu,2022-07-27,48.0,8.0,50.0,291,11,3,2
133730,Shaonian Bai Ma Zui Chun Feng,2022-07-27,10.0,18.0,60.0,581,19,3,2
152804,Kumorizora no Mukou wa Hareteiru,2022-07-26,1.0,5.0,64.0,572,4,2,2
141866,Bai Yao Pu: Jingshi Pian,2022-07-25,12.0,20.0,71.0,1387,32,3,2
134102,Shi Shaoxia Ganjue Hao Gudan,2022-07-25,36.0,9.0,,356,6,3,2
149326,Saikin Yatotta Maid ga Ayashii,2022-07-24,11.0,23.0,63.0,48806,635,6,2
152213,Douluo Dalu: Benfu Qianxian,2022-07-23,3.0,21.0,77.0,1252,45,3,2
141900,Zhanguo Qiannian,2022-07-23,16.0,15.0,58.0,289,15,3,2
134101,Shen Lan Qi Yu Wushuang Zhu,2022-07-23,15.0,,67.0,844,49,3,2
169383,Ohiru no Shocker-san: The Movie,2022-07-22,1.0,2.0,,40,0,1,2
153286,Natsu ni Saku,2022-07-22,1.0,3.0,52.0,177,1,2,2
150697,Obey Me! The Anime Season 2,2022-07-22,12.0,6.0,68.0,4924,91,3,2
148179,RE:cycle of the PENGUINDRUM: Kouhen - Boku wa Kimi wo Aishiteru,2022-07-22,1.0,142.0,73.0,2569,40,1,2
146631,Gundam: G no Reconguista IV - Gekitou Ni Sakebu Ai,2022-07-22,1.0,101.0,70.0,1443,17,1,2
129251,Shen Mu,2022-07-21,16.0,,66.0,1161,43,3,2
129196,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou Meikyuu-hen,2022-07-21,11.0,24.0,77.0,127581,2436,6,2
151313,Yanguang Coffee Ting Zhi Xin You Ji,2022-07-20,52.0,5.0,,209,3,3,2
148334,Xian Mu,2022-07-20,60.0,12.0,,294,12,3,2
137742,Yi Nian Yongheng: Chuancheng Pian,2022-07-20,20.0,19.0,79.0,2661,102,3,2
152603,Anata no France wa Donna Tokoro?,2022-07-18,1.0,2.0,55.0,492,2,3,2
154539,Chiichai! Maou-sama!!,2022-07-17,24.0,1.0,50.0,1081,9,3,2
152633,Liella no Uta 2,2022-07-17,12.0,1.0,67.0,1565,19,7,2
152472,I Sekai Kongou dai Butoukai,2022-07-17,1.0,4.0,50.0,143,0,2,2
140642,Love Live! Superstar!! 2nd Season,2022-07-17,12.0,24.0,75.0,15597,352,6,2
137730,Dou Po Cangqiong: Yuanqi,2022-07-17,3.0,29.0,74.0,1269,59,3,2
152636,Blue Archive: 1.5 Shuunen Kinen Short Animation,2022-07-16,1.0,9.0,68.0,2733,44,5,2
137602,Chong Chu Diqiu,2022-07-16,1.0,100.0,,189,2,1,2
196244,Xi Yangyang Yu Hui Tailang: Qimiao da Yingjiu,2022-07-15,60.0,15.0,,29,1,7,2
155525,Aikatsu Planet! Movie,2022-07-15,1.0,43.0,59.0,801,9,1,2
150909,5-Oku-nen Button,2022-07-15,12.0,21.0,52.0,1256,14,6,2
148960,Aikatsu! 10th STORY: Mirai e no STARWAY,2022-07-15,1.0,25.0,74.0,1224,15,1,2
146565,Cang Lan Jue,2022-07-15,12.0,,67.0,3279,79,3,2
146922,Kidou Senshi Gundam: Suisei no Majo - PROLOGUE,2022-07-14,1.0,24.0,78.0,33702,410,5,2
130592,Hataraku Maou-sama!!,2022-07-14,12.0,24.0,65.0,156688,1674,6,2
140753,SHINE POST,2022-07-13,12.0,23.0,72.0,11217,174,6,2
146637,ORIENT: Awajishima Gekitou-hen,2022-07-12,12.0,24.0,69.0,18803,293,6,2
148492,KJ File,2022-07-11,13.0,4.0,42.0,2567,34,7,2
145001,Extreme Hearts,2022-07-10,12.0,24.0,62.0,6066,62,6,2
142876,Dr. STONE: Ryuusui,2022-07-10,1.0,55.0,81.0,122196,1928,5,2
137621,Hanabi-chan wa Okure-gachi,2022-07-10,12.0,5.0,58.0,2572,12,7,2
136707,Isekai Yakkyoku,2022-07-10,12.0,24.0,72.0,88506,1661,6,2
126402,Shanghai Gushi,2022-07-10,8.0,15.0,,285,3,3,2
151634,Si Wuxie,2022-07-09,12.0,6.0,,84,1,3,2
145260,Kuro no Shoukanshi,2022-07-09,12.0,24.0,69.0,95039,1884,6,2
144509,Prima Doll,2022-07-09,12.0,24.0,67.0,15050,222,6,2
144323,Hoshi no Samidare,2022-07-09,24.0,24.0,50.0,22533,182,6,2
139093,Shadows House 2nd Season,2022-07-09,12.0,24.0,79.0,45297,908,6,2
154540,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita Mini Anime 3rd Season,2022-07-08,3.0,2.0,47.0,585,1,3,2
147430,Natsuyasumi Ake no Kanojo wa...,2022-07-08,2.0,20.0,55.0,1794,67,4,2
146650,Bucchigire!,2022-07-08,12.0,24.0,56.0,14922,118,6,2
146583,Wo Shi Nezha 2: Danao Dong Hai,2022-07-08,1.0,89.0,,139,4,3,2
144858,CHIMIMO,2022-07-08,12.0,24.0,65.0,1850,34,6,2
141391,Yofukashi no Uta,2022-07-08,13.0,23.0,79.0,279253,11035,6,2
135177,Osomatsu-san: Hipipo-Zoku to Kagayaku Kajitsu,2022-07-08,1.0,68.0,56.0,1285,10,1,2
132804,Zannen na Ikimono Jiten The Movie,2022-07-08,1.0,91.0,,177,2,1,2
128223,Soredemo Ayumu wa Yosetekuru,2022-07-08,12.0,24.0,69.0,60924,893,6,2
122688,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3 Part 1,2022-07-08,12.0,20.0,,308,7,3,2
140187,Shin Tennis no Ouji-sama: U-17 WORLD CUP,2022-07-07,13.0,24.0,67.0,5105,80,6,2
138882,Kumichou Musume to Sewagakari,2022-07-07,12.0,24.0,77.0,85873,1944,6,2
153966,Gyakkou,2022-07-06,1.0,4.0,80.0,3148,78,2,2
149874,Warau Arsnotoria Sun!,2022-07-06,12.0,24.0,55.0,12612,98,6,2
136934,Mamahaha no Tsurego ga Motokano datta,2022-07-06,12.0,24.0,66.0,107185,1840,6,2
135806,Isekai Oji-san,2022-07-06,13.0,24.0,76.0,132255,3236,6,2
127090,Isekai Meikyuu de Harem wo,2022-07-06,12.0,24.0,63.0,79510,1694,6,2
124641,Jashin-chan Dropkick X,2022-07-06,12.0,24.0,73.0,15095,235,6,2
117196,Tokyo Mew Mew New~♡,2022-07-06,12.0,24.0,64.0,18951,260,6,2
114745,Made in Abyss: Retsujitsu no Ougonkyou,2022-07-06,12.0,24.0,85.0,154872,5715,6,2
154385,"Kanojo, Okarishimasu 2nd Season Petit",2022-07-05,12.0,1.0,51.0,1805,15,3,2
151898,Overlord: Ple Ple Pleiades 4,2022-07-05,13.0,2.0,66.0,5789,57,3,2
147212,Wo Kao Chongzhi Dang Wudi,2022-07-05,90.0,,54.0,402,10,3,2
146210,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,2022-07-05,12.0,24.0,67.0,110213,2497,6,2
141878,Meng Qi Shi Shen: Huanxi Zhui Hun,2022-07-05,12.0,18.0,73.0,2511,52,3,2
139212,Cardfight!! Vanguard: will+Dress,2022-07-05,13.0,24.0,65.0,2704,47,6,2
133844,Overlord IV,2022-07-05,13.0,24.0,80.0,176752,4820,6,2
151884,Bremen,2022-07-04,1.0,5.0,55.0,249,2,2,2
146648,Tuanzimen De Shiming,2022-07-04,12.0,3.0,,112,1,3,2
145545,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,2022-07-04,13.0,24.0,79.0,259393,7059,6,2
136796,"Mori no Kuma-san, Toumin-chuu.",2022-07-04,9.0,7.0,55.0,1920,36,3,2
129192,"Tensei Kenja no Isekai Life: Daini no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",2022-07-04,12.0,24.0,61.0,85345,1404,6,2
122522,Huanmeng Shan Hai Yao,2022-07-04,15.0,,,301,6,3,2
151511,Xianwu Cangqiong,2022-07-03,48.0,8.0,52.0,253,10,3,2
146668,RWBY: Hyousetsu Teikoku,2022-07-03,12.0,24.0,61.0,42977,585,6,2
146625,Engage Kiss,2022-07-03,13.0,24.0,66.0,91221,1466,6,2
145468,Yurei Deco,2022-07-03,12.0,24.0,57.0,8917,41,6,2
112640,Utawarerumono: Futari no Hakuoro,2022-07-03,28.0,24.0,73.0,12562,199,6,2
103118,Renmei Kuugun Koukuu Mahou Ongakutai: Luminous Witches,2022-07-03,12.0,24.0,63.0,9315,111,6,2
174452,Shinsekai He,2022-07-02,1.0,4.0,,103,0,2,2
163274,Bath Time Planetarium,2022-07-02,1.0,4.0,,82,0,2,2
158639,Sakuretsu! Amabie-hime.,2022-07-02,12.0,3.0,,130,0,7,2
152212,Douluo Dalu: Gui Zong Zhi Lu,2022-07-02,3.0,21.0,76.0,1253,45,3,2
151128,iii icecrin Double,2022-07-02,12.0,4.0,,175,1,7,2
149095,Jidao Long Shen,2022-07-02,40.0,,55.0,355,16,3,2
143417,Teppen!!!!!!!!!!!!!!!,2022-07-02,12.0,24.0,63.0,9189,82,6,2
143270,Lycoris Recoil,2022-07-02,13.0,24.0,81.0,209509,9686,6,2
142095,Kami Kuzu☆Idol,2022-07-02,10.0,24.0,66.0,9356,67,6,2
141775,Shoot! Goal to the Future,2022-07-02,13.0,24.0,48.0,5756,42,6,2
136064,Bakuten!! Movie,2022-07-02,1.0,90.0,76.0,8831,109,1,2
124410,"Kanojo, Okarishimasu 2nd Season",2022-07-02,12.0,24.0,65.0,136283,1922,6,2
98577,Musashino!,2022-07-02,12.0,4.0,41.0,3114,9,7,2
152309,VOICE,2022-07-01,1.0,4.0,51.0,152,1,2,2
151743,Mahou no nai Sekai de Ikiru to Iu Koto,2022-07-01,1.0,7.0,73.0,2200,55,1,2
147578,Seika Jogakuin Kounin Sao Oji-san,2022-07-01,6.0,17.0,73.0,4303,288,4,2
104460,Yuru Camp△ Movie,2022-07-01,1.0,120.0,83.0,39222,832,1,2
153765,Petit! Tokyo Mew Mew New~♡,2022-06-30,43.0,1.0,54.0,687,11,3,2
144677,BASTARD!!: Ankoku no Hakaishin (ONA),2022-06-30,24.0,24.0,63.0,32173,519,3,2
158565,Noisy Rainy,2022-06-29,1.0,3.0,,125,1,2,2
137734,Ani ni Tsukeru Kusuri wa Nai! 5,2022-06-29,12.0,4.0,71.0,5699,69,3,2
129250,Shen Ji Long Wei,2022-06-26,26.0,,51.0,389,16,3,2
